URL,Locality,Zip code,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Terrace area,Garden,Garden area,Surface of the land,Number of facades,Swimming pool,State of the building
https://immovlan.be/en/detail/apartment/for-sale/8530/harelbeke/rbv34501,8530 Harelbeke,8530,Apartment,apartment,265000.0,for sale,2.0,81.0,Super equipped,0.0,,1.0,,0.0,,,,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/5377/nettinne/vbd81620,5377 Nettinne,5377,House,residence,378806.0,for sale,4.0,154.0,,,,,,1.0,,1269.0,4.0,,New
https://immovlan.be/en/detail/residence/for-sale/3118/werchter/rbv23854,3118 Werchter,3118,House,residence,315000.0,for sale,3.0,,,0.0,,,,1.0,51.0,124.0,2.0,,To be renovated
https://immovlan.be/en/detail/residence/for-sale/1480/clabecq/vbd88134,1480 Clabecq,1480,House,residence,390000.0,for sale,4.0,160.0,,0.0,,1.0,,1.0,,579.0,4.0,,New
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd80577,1140 Evere,1140,Apartment,apartment,225000.0,for sale,2.0,85.0,Fully equipped,0.0,,1.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd86428,1050 Elsene,1050,Apartment,apartment,445000.0,for sale,2.0,110.0,,,0.0,1.0,,1.0,,,2.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/1332/genval/vbd41969,1332 Genval,1332,House,residence,535000.0,for sale,3.0,131.0,Super equipped,0.0,,1.0,,1.0,550.0,550.0,4.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/6040/jumet/vbd82668,6040 Jumet,6040,House,residence,87000.0,for sale,1.0,59.0,,0.0,,0.0,,0.0,,,,,To be renovated
https://immovlan.be/en/detail/apartment/for-sale/1480/tubize/vbd02049,1480 Tubize,1480,Apartment,apartment,295000.0,for sale,3.0,90.0,,0.0,,1.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/4000/glain/vbd85168,4000 Glain,4000,House,residence,425000.0,for sale,3.0,152.0,,,,1.0,,1.0,,458.0,3.0,,
https://immovlan.be/en/detail/mixed-building/for-sale/1160/oudergem/vbd10845,1160 Oudergem,1160,House,mixed-building,449000.0,for sale,6.0,240.0,,0.0,,1.0,,1.0,40.0,260.0,2.0,,To renovate
https://immovlan.be/en/detail/residence/for-sale/7000/mons/vwd16664,7000 Mons,7000,House,residence,155000.0,for sale,1.0,52.0,Fully equipped,,,1.0,,,,,2.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbd41310,6850 Paliseul,6850,House,residence,217000.0,for sale,4.0,206.0,,0.0,,1.0,,1.0,,216.0,3.0,,
https://immovlan.be/en/detail/villa/for-sale/6840/grandvoir/vbd73035,6840 Grandvoir,6840,House,villa,649000.0,for sale,4.0,188.0,,,,1.0,,1.0,,1479.0,,,
https://immovlan.be/en/detail/chalet/for-sale/6940/durbuy/rbv27708,6940 Durbuy,6940,Apartment,chalet,149000.0,for sale,3.0,56.0,,1.0,,1.0,,1.0,946.0,946.0,4.0,,To be renovated
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd82815,1050 Elsene,1050,Apartment,apartment,350000.0,for sale,1.0,71.0,,,,0.0,,0.0,,,2.0,,
https://immovlan.be/en/detail/residence/for-sale/6720/habay/vbd02464,6720 Habay,6720,House,residence,350000.0,for sale,4.0,280.0,,0.0,,1.0,,0.0,,,2.0,,Normal
https://immovlan.be/en/detail/duplex/for-sale/1060/sint-gillis/vbd43579,1060 Sint-Gillis,1060,Apartment,duplex,,for sale,5.0,130.0,,,,0.0,,0.0,,,,,To renovate
https://immovlan.be/en/detail/apartment/for-sale/9180/moerbeke-waas/rbv01556,9180 Moerbeke-Waas,9180,Apartment,apartment,210000.0,for sale,2.0,62.0,,,,1.0,,0.0,,,2.0,,Excellent
https://immovlan.be/en/detail/residence/for-sale/8560/moorsele/rbv34279,8560 Moorsele,8560,House,residence,395950.0,for sale,3.0,,,,,1.0,,1.0,,353.0,3.0,,New
https://immovlan.be/en/detail/apartment/for-sale/1080/sint-jans-molenbeek/vbd55716,1080 Sint-Jans-Molenbeek,1080,Apartment,apartment,195000.0,for sale,2.0,80.0,Fully equipped,0.0,,1.0,,0.0,,,4.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbc51570,1140 Evere,1140,House,residence,489000.0,for sale,2.0,195.0,Fully equipped,0.0,0.0,1.0,,0.0,,,,,Normal
https://immovlan.be/en/detail/apartment/for-sale/8900/ieper/rbv35563,8900 Ieper,8900,Apartment,apartment,279000.0,for sale,2.0,84.0,,0.0,,1.0,,0.0,,,2.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/4980/trois-ponts/vbd88788,4980 Trois-Ponts,4980,House,residence,549000.0,for sale,5.0,182.0,Fully equipped,0.0,,1.0,,1.0,812.0,1124.0,4.0,0.0,
https://immovlan.be/en/detail/residence/for-sale/1440/braine-le-chateau/vbd73137,1440 Braine-le-Château,1440,House,residence,220000.0,for sale,2.0,110.0,,0.0,,1.0,,1.0,375.0,630.0,2.0,0.0,To be renovated
https://immovlan.be/en/detail/apartment/for-sale/8434/westende/rbv35849,8434 Westende,8434,Apartment,apartment,159000.0,for sale,2.0,53.0,,1.0,,1.0,,0.0,,,2.0,,Excellent
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbd44767,1140 Evere,1140,Apartment,apartment,325000.0,for sale,2.0,83.0,Super equipped,,,1.0,,1.0,,,2.0,0.0,New
https://immovlan.be/en/detail/mixed-building/for-sale/6880/bertrix/vbc64856,6880 Bertrix,6880,House,mixed-building,1310000.0,for sale,15.0,900.0,Super equipped,0.0,,1.0,,0.0,,525.0,2.0,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/9800/deinze/rbv30478,9800 Deinze,9800,Apartment,apartment,380000.0,for sale,2.0,94.0,Super equipped,0.0,,1.0,,0.0,,,4.0,0.0,New
https://immovlan.be/en/detail/studio/for-sale/1060/sint-gillis/vwd15280,1060 Sint-Gillis,1060,Apartment,studio,125000,for sale,0.0,32.0,,,,1.0,,,,,,,Excellent
https://immovlan.be/en/detail/residence/for-sale/5300/seilles/vbd76617,5300 Seilles,5300,House,residence,220000,for sale,4.0,155.0,,0.0,,0.0,,1.0,387.0,387.0,,,Fully renovated
https://immovlan.be/en/detail/residence/for-sale/1480/saintes/vbd86178,1480 Saintes,1480,House,residence,380000,for sale,6.0,325.0,,0.0,,1.0,,1.0,500.0,620.0,2.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/1200/sint-lambrechts-woluwe/vbc91464,1200 Sint-Lambrechts-Woluwe,1200,House,residence,480000,for sale,3.0,120.0,Fully equipped,0.0,,1.0,,0.0,,91.0,2.0,0.0,To renovate
https://immovlan.be/en/detail/mixed-building/for-sale/8760/meulebeke/rbv14940,8760 Meulebeke,8760,House,mixed-building,495000,for sale,5.0,440.0,Super equipped,0.0,,1.0,,1.0,250.0,786.0,3.0,0.0,Excellent
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbv27882,2170 Merksem,2170,Apartment,apartment,259000,for sale,3.0,108.0,,0.0,,1.0,,0.0,,,4.0,,Normal
https://immovlan.be/en/detail/apartment/for-sale/9300/aalst/rbv29623,9300 Aalst,9300,Apartment,apartment,1795000,for sale,12.0,580.0,,0.0,0.0,1.0,,0.0,,,,,Excellent
https://immovlan.be/en/detail/apartment/for-sale/2845/niel/rbv34421,2845 Niel,2845,Apartment,apartment,145000,for sale,1.0,54.0,,0.0,,1.0,,0.0,,,,,Normal
https://immovlan.be/en/detail/residence/for-sale/5340/gesves/rbv00176,5340 Gesves,5340,House,residence,229000,for sale,3.0,60.0,,,,,,,,,,,
https://immovlan.be/en/detail/residence/for-sale/3090/overijse/rbv27323,3090 Overijse,3090,House,residence,535000,for sale,3.0,157.0,,0.0,,1.0,,1.0,2431.0,2431.0,3.0,,Normal
https://immovlan.be/en/detail/apartment/for-sale/1160/oudergem/vaz22769,1160 Oudergem,1160,Apartment,apartment,200000,for sale,1.0,53.0,Not equipped,0.0,,0.0,,1.0,,,,,
https://immovlan.be/en/detail/duplex/for-sale/1060/sint-gillis/vbd62493,1060 Sint-Gillis,1060,Apartment,duplex,485000,for sale,2.0,134.0,,0.0,,1.0,,1.0,,,2.0,,
https://immovlan.be/en/detail/apartment/for-sale/6060/gilly/vbd51165,6060 Gilly,6060,Apartment,apartment,110000,for sale,2.0,90.0,,0.0,,0.0,,0.0,,,,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/4051/vaux-sous-chevremont/vbd83109,4051 Vaux-sous-Chèvremont,4051,Apartment,apartment,225000,for sale,2.0,90.0,Fully equipped,0.0,,1.0,,0.0,,,,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/6560/erquelinnes/vbd87340,6560 Erquelinnes,6560,House,residence,85000,for sale,2.0,153.0,,0.0,,1.0,,1.0,,253.0,,,
https://immovlan.be/en/detail/residence/for-sale/8370/blankenberge/rwc41775,8370 Blankenberge,8370,House,residence,348800,for sale,3.0,110.0,Fully equipped,,,1.0,,1.0,,,2.0,,Excellent
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd20061,1050 Elsene,1050,Apartment,apartment,995000,for sale,2.0,180.0,Super equipped,0.0,,1.0,,1.0,20.0,,,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/7600/peruwelz/vbd88590,7600 Péruwelz,7600,House,residence,260000,for sale,3.0,168.0,,0.0,,1.0,,1.0,,874.0,4.0,,
https://immovlan.be/en/detail/duplex/for-sale/3300/tienen/rbv31153,3300 Tienen,3300,Apartment,duplex,260000,for sale,2.0,140.0,,,,1.0,,1.0,,,3.0,,Excellent
https://immovlan.be/en/detail/villa/for-sale/6940/durbuy/vbd42582,6940 Durbuy,6940,House,villa,595000,for sale,3.0,180.0,Fully equipped,,,1.0,,1.0,,3157.0,4.0,,
https://immovlan.be/en/detail/studio/for-sale/1190/vorst/vbd75202,1190 Vorst,1190,Apartment,studio,232500,for sale,0.0,52.0,Super equipped,,,0.0,,,,,2.0,0.0,New
https://immovlan.be/en/detail/villa/for-sale/1600/sint-pieters-leeuw/rbv34379,1600 Sint-Pieters-Leeuw,1600,House,villa,585000,for sale,5.0,227.0,,0.0,,1.0,,1.0,,1328.0,4.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/6980/beausaint/vbd07633,6980 Beausaint,6980,House,residence,48500,for sale,1.0,,,0.0,,1.0,,1.0,,,4.0,,
https://immovlan.be/en/detail/residence/in-public-sale/1180/ukkel/vbd88834,1180 Ukkel,1180,House,residence,395000,in public sale,4.0,117.0,,,,0.0,,1.0,,,,,
https://immovlan.be/en/detail/villa/for-sale/6200/bouffioulx/vbd89408,6200 Bouffioulx,6200,House,villa,399000,for sale,3.0,166.0,,0.0,,1.0,,1.0,,765.0,4.0,,Normal
https://immovlan.be/en/detail/apartment/for-sale/2170/merksem/rbv27985,2170 Merksem,2170,Apartment,apartment,163000,for sale,1.0,60.0,,0.0,,1.0,,0.0,,,2.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/9990/maldegem/rbu30150,9990 Maldegem,9990,House,residence,399000,for sale,3.0,175.0,,,,1.0,,1.0,,322.0,,,New
https://immovlan.be/en/detail/residence/for-sale/6670/limerle/vbd63989,6670 Limerlé,6670,House,residence,395000,for sale,3.0,,,0.0,,0.0,,1.0,,1130.0,4.0,,New
https://immovlan.be/en/detail/residence/for-sale/2400/mol/rbv34568,2400 Mol,2400,House,residence,525000,for sale,4.0,224.0,,0.0,,0.0,,1.0,,780.0,3.0,,Normal
https://immovlan.be/en/detail/apartment/for-sale/1790/affligem/rbu96061,1790 Affligem,1790,Apartment,apartment,299000,for sale,3.0,125.0,Fully equipped,0.0,,1.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/9940/ertvelde/rbv23108,9940 Ertvelde,9940,House,residence,395000,for sale,3.0,140.0,,,,1.0,,1.0,,310.0,2.0,,
https://immovlan.be/en/detail/apartment/for-sale/1700/dilbeek/vbd90679,1700 Dilbeek,1700,Apartment,apartment,289000,for sale,2.0,102.0,,0.0,,1.0,,0.0,,,2.0,,
https://immovlan.be/en/detail/triplex/for-sale/1080/sint-jans-molenbeek/vbd84358,1080 Sint-Jans-Molenbeek,1080,Apartment,triplex,255000,for sale,4.0,142.0,Partially equipped,0.0,,1.0,,0.0,,,2.0,,To renovate
https://immovlan.be/en/detail/studio/for-sale/3000/leuven/rbv00912,3000 Leuven,3000,Apartment,studio,279000,for sale,1.0,26.0,Partially equipped,1.0,,1.0,,,,,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/6460/chimay/vbd11241,6460 Chimay,6460,House,residence,100000,for sale,2.0,132.0,,0.0,,0.0,,0.0,,,2.0,,
https://immovlan.be/en/detail/residence/for-sale/8400/oostende/rbu71927,8400 Oostende,8400,House,residence,325000,for sale,3.0,130.0,,,,1.0,,0.0,,108.0,,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd57184,1050 Elsene,1050,Apartment,apartment,549000,for sale,2.0,100.0,Fully equipped,0.0,,1.0,,1.0,60.0,,,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/9000/gent/rbv18213,9000 Gent,9000,Apartment,apartment,249000,for sale,1.0,54.0,Fully equipped,0.0,,0.0,,0.0,,,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/2450/meerhout/rbv30638,2450 Meerhout,2450,House,residence,316000,for sale,3.0,133.0,,0.0,,1.0,,1.0,,191.0,2.0,,New
https://immovlan.be/en/detail/penthouse/for-sale/5300/seilles/vbd39927,5300 Seilles,5300,Apartment,penthouse,310000,for sale,2.0,100.0,,0.0,,1.0,,0.0,,,4.0,,New
https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd81646,1160 Oudergem,1160,House,residence,720000,for sale,5.0,255.0,Fully equipped,0.0,,1.0,,1.0,90.0,185.0,2.0,0.0,To be renovated
https://immovlan.be/en/detail/apartment/for-sale/6600/bastogne/vbd87089,6600 Bastogne,6600,Apartment,apartment,358000,for sale,2.0,88.0,Fully equipped,0.0,,1.0,,0.0,,,4.0,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/4430/ans/vbd87983,4430 Ans,4430,House,residence,450000,for sale,5.0,355.0,,0.0,,1.0,,1.0,,385.0,2.0,,To renovate
https://immovlan.be/en/detail/residence/for-sale/2200/herentals/rbv24466,2200 Herentals,2200,House,residence,399500,for sale,3.0,125.0,Super equipped,,,1.0,,1.0,,,2.0,,New
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd90199,1180 Ukkel,1180,Apartment,apartment,440000,for sale,3.0,120.0,,0.0,,1.0,,0.0,,,,,To renovate
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd85348,1040 Etterbeek,1040,Apartment,apartment,549500,for sale,2.0,104.0,,,0.0,1.0,,1.0,,,2.0,,New
https://immovlan.be/en/detail/apartment/for-sale/1480/tubize/vbd49803,1480 Tubize,1480,Apartment,apartment,185000,for sale,2.0,84.0,,0.0,,1.0,,0.0,,,,,
https://immovlan.be/en/detail/residence/for-sale/3890/gingelom/rbv34958,3890 Gingelom,3890,House,residence,265000,for sale,4.0,303.0,,,,0.0,,1.0,,1055.0,4.0,,
https://immovlan.be/en/detail/residence/for-sale/8600/diksmuide/rbv24471,8600 Diksmuide,8600,House,residence,385000,for sale,,189.0,,,,1.0,,0.0,,434.0,2.0,,
https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd70293,1090 Jette,1090,Apartment,apartment,289000,for sale,3.0,102.0,,,,1.0,,0.0,,,3.0,,
https://immovlan.be/en/detail/master-house/for-sale/1800/vilvoorde/vbd85123,1800 Vilvoorde,1800,House,master-house,599000,for sale,5.0,445.0,Super equipped,0.0,,1.0,,1.0,200.0,313.0,2.0,0.0,Excellent
https://immovlan.be/en/detail/apartment/for-sale/6760/virton/vbc89600,6760 Virton,6760,Apartment,apartment,185000,for sale,5.0,184.0,,0.0,,1.0,,0.0,,,2.0,0.0,To renovate
https://immovlan.be/en/detail/apartment/for-sale/8900/ieper/rbu75678,8900 Ieper,8900,Apartment,apartment,552000,for sale,3.0,131.0,,,,1.0,,0.0,,,2.0,,New
https://immovlan.be/en/detail/apartment/for-sale/8560/wevelgem/rbv35882,8560 Wevelgem,8560,Apartment,apartment,193000,for sale,2.0,75.0,,0.0,,1.0,,0.0,,,2.0,,Normal
https://immovlan.be/en/detail/apartment/for-sale/1370/jodoigne/vbd56282,1370 Jodoigne,1370,Apartment,apartment,235000,for sale,2.0,104.0,,0.0,,1.0,,0.0,,,2.0,,
https://immovlan.be/en/detail/apartment/for-sale/1060/sint-gillis/vbd64094,1060 Sint-Gillis,1060,Apartment,apartment,350000,for sale,2.0,75.0,Fully equipped,0.0,,1.0,,0.0,,,3.0,0.0,Normal
https://immovlan.be/en/detail/master-house/for-sale/1030/schaarbeek/vbd49183,1030 Schaarbeek,1030,House,master-house,490000,for sale,5.0,325.0,,0.0,,1.0,,1.0,285.0,460.0,2.0,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd83860,1000 Brussels,1000,Apartment,apartment,345000,for sale,1.0,99.0,Fully equipped,0.0,,1.0,,0.0,,,2.0,0.0,Excellent
https://immovlan.be/en/detail/duplex/for-sale/1420/braine-l-alleud/vbd25748,1420 Braine-l'Alleud,1420,Apartment,duplex,295000,for sale,2.0,100.0,Super equipped,0.0,,1.0,,1.0,,,2.0,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/9120/beveren/rbv26640,9120 Beveren,9120,House,residence,460000,for sale,3.0,165.0,,,,1.0,,1.0,,450.0,2.0,,
https://immovlan.be/en/detail/residence/for-sale/1140/evere/vbc98166,1140 Evere,1140,House,residence,895000,for sale,8.0,407.0,,0.0,0.0,1.0,,0.0,,,,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/2200/herentals/rbv30914,2200 Herentals,2200,Apartment,apartment,429000,for sale,2.0,112.0,,0.0,,1.0,,0.0,,,4.0,,New
https://immovlan.be/en/detail/residence/for-sale/1170/watermaal-bosvoorde/vbd91326,1170 Watermaal-Bosvoorde,1170,House,residence,1430000,for sale,4.0,350.0,,,,1.0,,1.0,230.0,791.0,4.0,,
https://immovlan.be/en/detail/residence/for-sale/6924/lomprez/vbd07695,6924 Lomprez,6924,House,residence,225000,for sale,6.0,206.0,,0.0,,1.0,,1.0,,4652.0,,,
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbd44719,1000 Brussels,1000,Apartment,apartment,279000,for sale,2.0,39.0,,,,0.0,,0.0,,,2.0,,
https://immovlan.be/en/detail/residence/for-sale/5575/gedinne/vbd53805,5575 Gedinne,5575,House,residence,399000,for sale,4.0,251.0,,0.0,,1.0,,1.0,4480.0,4480.0,4.0,,
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd84697,1050 Elsene,1050,House,residence,1195000,for sale,4.0,223.0,,,0.0,1.0,,0.0,,,3.0,,Excellent
https://immovlan.be/en/detail/residence/for-sale/1370/jodoigne/vbd75779,1370 Jodoigne,1370,House,residence,235000,for sale,3.0,100.0,,0.0,,1.0,,0.0,,95.0,3.0,,
https://immovlan.be/en/detail/loft/for-sale/8500/kortrijk/rbv28961,8500 Kortrijk,8500,Apartment,loft,567500,for sale,3.0,190.0,,0.0,,1.0,,0.0,,,2.0,,
https://immovlan.be/en/detail/residence/for-sale/3800/sint-truiden/rbu91672,3800 Sint-Truiden,3800,House,residence,249000,for sale,3.0,200.0,,0.0,,0.0,,1.0,,1067.0,,,Normal
https://immovlan.be/en/detail/residence/for-sale/7850/enghien/vbd91298,7850 Enghien,7850,House,residence,428000,for sale,3.0,186.0,Fully equipped,0.0,,1.0,,1.0,200.0,329.0,2.0,,
https://immovlan.be/en/detail/mixed-building/for-sale/7000/mons/vbc96738,7000 Mons,7000,House,mixed-building,525000,for sale,7.0,376.0,,,,1.0,,,,,2.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/1950/kraainem/vbd84244,1950 Kraainem,1950,House,residence,1595000,for sale,4.0,400.0,Fully equipped,0.0,,1.0,,1.0,800.0,1231.0,4.0,,Excellent
https://immovlan.be/en/detail/studio/for-sale/1200/sint-lambrechts-woluwe/vbb53787,1200 Sint-Lambrechts-Woluwe,1200,Apartment,studio,140000,for sale,,23.0,Not equipped,0.0,,0.0,,0.0,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbd12755,1070 Anderlecht,1070,Apartment,apartment,299000,for sale,2.0,80.0,,0.0,,1.0,,1.0,,,2.0,,
https://immovlan.be/en/detail/duplex/for-sale/8400/oostende/rbs85611,8400 Oostende,8400,Apartment,duplex,325000,for sale,2.0,93.0,,,,1.0,,0.0,,,,,
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd85383,1180 Ukkel,1180,Apartment,apartment,355000,for sale,1.0,70.0,,,0.0,1.0,,0.0,,,2.0,,New
https://immovlan.be/en/detail/residence/for-sale/7301/hornu/vbd89792,7301 Hornu,7301,House,residence,80000,for sale,1.0,80.0,,0.0,,0.0,,1.0,,300.0,4.0,,To be renovated
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd89444,1050 Elsene,1050,Apartment,apartment,1650000,for sale,3.0,172.0,,1.0,1.0,1.0,,1.0,160.0,,2.0,,Excellent
https://immovlan.be/en/detail/residence/for-sale/6061/montignies-sur-sambre/vbd00095,6061 Montignies-sur-Sambre,6061,House,residence,139000,for sale,2.0,130.0,Super equipped,0.0,,1.0,,1.0,95.0,153.0,3.0,,Normal
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd83866,1030 Schaarbeek,1030,Apartment,apartment,225000,for sale,2.0,80.0,,0.0,,0.0,,0.0,,,2.0,0.0,To renovate
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vaz65240,1000 Brussels,1000,Apartment,apartment,310000,for sale,2.0,,,0.0,,1.0,,0.0,,,4.0,,New
https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbv27938,2170 Merksem,2170,House,residence,429000,for sale,3.0,226.0,,0.0,,1.0,,1.0,64.0,173.0,2.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/2440/geel/rbv35953,2440 Geel,2440,House,residence,639000,for sale,3.0,218.0,,0.0,,1.0,,1.0,,782.0,4.0,,Normal
https://immovlan.be/en/detail/residence/for-sale/9500/geraardsbergen/rwc41840,9500 Geraardsbergen,9500,House,residence,84500,for sale,2.0,100.0,Partially equipped,,,,,1.0,50.0,,2.0,,To be renovated
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbd70789,1050 Elsene,1050,House,residence,1375000,for sale,6.0,215.0,Super equipped,0.0,,1.0,,1.0,36.0,,2.0,0.0,New
https://immovlan.be/en/detail/apartment/for-sale/6200/chatelet/vbd33051,6200 Châtelet,6200,Apartment,apartment,155000,for sale,2.0,93.0,,0.0,,1.0,,,,,2.0,,Normal
https://immovlan.be/en/detail/apartment/for-sale/1040/etterbeek/vbd56188,1040 Etterbeek,1040,Apartment,apartment,300000,for sale,2.0,71.0,,0.0,,1.0,,0.0,,,,,Normal
https://immovlan.be/en/detail/residence/for-sale/6792/halanzy/vwd16555,6792 Halanzy,6792,House,residence,460000,for sale,4.0,158.0,,,,1.0,,1.0,829.0,,4.0,,Normal
https://immovlan.be/en/detail/ground-floor/for-sale/1602/vlezenbeek/rbv01285,1602 Vlezenbeek,1602,Apartment,ground-floor,365000,for sale,3.0,133.0,Fully equipped,0.0,,1.0,,1.0,,,,0.0,Normal
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd58938,1050 Elsene,1050,Apartment,apartment,895000,for sale,3.0,236.0,Fully equipped,0.0,,1.0,,1.0,,,3.0,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/5001/belgrade/vbd50652,5001 Belgrade,5001,House,residence,405000,for sale,3.0,164.0,,0.0,,1.0,,1.0,,565.0,3.0,,New
https://immovlan.be/en/detail/residence/for-sale/3511/kuringen/rbu60768,3511 Kuringen,3511,House,residence,579000,for sale,3.0,248.0,,,,1.0,,1.0,,687.0,2.0,,
https://immovlan.be/en/detail/ground-floor/for-sale/1410/waterloo/vbd18116,1410 Waterloo,1410,Apartment,ground-floor,425000,for sale,2.0,95.0,Fully equipped,0.0,,1.0,,1.0,,,4.0,0.0,Normal
https://immovlan.be/en/detail/mixed-building/for-sale/8500/kortrijk/rbv29683,8500 Kortrijk,8500,House,mixed-building,590000,for sale,5.0,389.0,,,,1.0,,,,114.0,2.0,,Normal
https://immovlan.be/en/detail/ground-floor/for-sale/1050/elsene/vba51983,1050 Elsene,1050,Apartment,ground-floor,499000,for sale,2.0,112.0,,0.0,,1.0,,1.0,40.0,,2.0,0.0,Normal
https://immovlan.be/en/detail/residence/for-sale/1160/oudergem/vbd62594,1160 Oudergem,1160,House,residence,595000,for sale,3.0,181.0,,,,1.0,,1.0,70.0,235.0,2.0,,
https://immovlan.be/en/detail/apartment/for-sale/1030/schaarbeek/vbd91245,1030 Schaarbeek,1030,Apartment,apartment,150000,for sale,1.0,50.0,,,,0.0,,0.0,,,2.0,,To be renovated
https://immovlan.be/en/detail/apartment/for-sale/1180/ukkel/vbd54069,1180 Ukkel,1180,Apartment,apartment,275000,for sale,1.0,84.0,,0.0,0.0,0.0,,0.0,,,,,Normal
https://immovlan.be/en/detail/villa/for-sale/1840/londerzeel/rbv06396,1840 Londerzeel,1840,House,villa,798000,for sale,4.0,352.0,,0.0,,1.0,,1.0,,1924.0,4.0,,Normal
https://immovlan.be/en/detail/apartment/for-sale/1090/jette/vbd82809,1090 Jette,1090,Apartment,apartment,275000.0,for sale,2.0,79.0,,,,1.0,,,,,2.0,0.0,Excellent
https://immovlan.be/en/detail/residence/for-sale/6180/courcelles/vbd81558,6180 Courcelles,6180,House,residence,279900.0,for sale,3.0,,,0.0,,1.0,,1.0,300.0,397.0,4.0,,
https://immovlan.be/en/detail/bungalow/for-sale/6940/durbuy/vbd23198,6940 Durbuy,6940,Apartment,bungalow,79500.0,for sale,3.0,74.0,,1.0,,1.0,,0.0,,,4.0,,
https://immovlan.be/en/detail/villa/for-sale/4460/grace-hollogne/vbd82818,4460 Grâce-Hollogne,4460,House,villa,599000.0,for sale,4.0,425.0,,0.0,,1.0,,1.0,404.0,912.0,3.0,1.0,Excellent
https://immovlan.be/en/detail/apartment/for-sale/1350/orp-le-grand/vbd45302,1350 Orp-le-Grand,1350,Apartment,apartment,289800.0,for sale,2.0,113.0,Super equipped,0.0,,1.0,,1.0,240.0,,3.0,0.0,New
https://immovlan.be/en/detail/residence/for-sale/1745/opwijk/rbv14497,1745 Opwijk,1745,House,residence,394000.0,for sale,3.0,178.0,,,,0.0,,0.0,,,3.0,,
https://immovlan.be/en/detail/apartment/for-sale/1050/elsene/vbd89758,1050 Elsene,1050,Apartment,apartment,835000.0,for sale,3.0,139.0,Super equipped,0.0,,1.0,,1.0,,,2.0,0.0,Excellent
https://immovlan.be/en/detail/apartment/for-sale/1190/vorst/vbd74161,1190 Vorst,1190,Apartment,apartment,299000.0,for sale,2.0,90.0,,0.0,,1.0,,0.0,,,3.0,,
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbv25136,2000 Antwerp,2000,Apartment,apartment,187000.0,for sale,,32.0,,0.0,,0.0,,1.0,,,2.0,,Normal
